;År;Kommunenr;Kommunenavn;Boligbebyggelse;Fritidsbebyggelse;Bebygd område for landbruk og fiske;Næring. offentlig og privat tjenesteyting;Undervisning og barnehage;Helse- og sosialinstitusjoner;Kultur og religiøse aktiviteter;Transport. telekommunikasjon og teknisk infrastruktur;Beredskapstjenester og Forsvaret;Grønne områder. idretts- og sportsområder;Uklassifisert bebyggelse og anlegg;Jordbruksareal;Skog;Åpen fastmark;Våtmark;Bart fjell. grus- og blokkmark;Varig snø. is og bre;Ferskvann;Uklassifisert ubebygd område
337;2016;3041;Gol;;;;;;;;;;;;;;;;;;;
338;2017;3041;Gol;;;;;;;;;;;;;;;;;;;
339;2018;3041;Gol;;;;;;;;;;;;;;;;;;;
340;2019;3041;Gol;;;;;;;;;;;;;;;;;;;
341;2020;3041;Gol;0.0034;0.0056;0.0033;0.0019;0.0002;0.0;1e-04;0.0119;0.0;0.0023;0.0005;0.0473;0.6136;0.1593;0.1115;0.0027;0.0;0.0366;0.0
342;2011;3042;Hemsedal;;;;;;;;;;;;;;;;;;;
343;2013;3042;Hemsedal;;;;;;;;;;;;;;;;;;;
344;2014;3042;Hemsedal;;;;;;;;;;;;;;;;;;;
345;2015;3042;Hemsedal;;;;;;;;;;;;;;;;;;;
346;2016;3042;Hemsedal;;;;;;;;;;;;;;;;;;;
347;2017;3042;Hemsedal;;;;;;;;;;;;;;;;;;;
348;2018;3042;Hemsedal;;;;;;;;;;;;;;;;;;;
349;2019;3042;Hemsedal;;;;;;;;;;;;;;;;;;;
350;2020;3042;Hemsedal;0.0011;0.003;0.0011;0.0013;0.0;0.0;0.0;0.0058;0.0;0.0024;0.0004;0.0294;0.2238;0.4611;0.0425;0.1708;1e-04;0.0572;0.0
351;2011;3043;Ål;;;;;;;;;;;;;;;;;;;
352;2013;3043;Ål;;;;;;;;;;;;;;;;;;;
353;2014;3043;Ål;;;;;;;;;;;;;;;;;;;
354;2015;3043;Ål;;;;;;;;;;;;;;;;;;;
355;2016;3043;Ål;;;;;;;;;;;;;;;;;;;
356;2017;3043;Ål;;;;;;;;;;;;;;;;;;;
357;2018;3043;Ål;;;;;;;;;;;;;;;;;;;
358;2019;3043;Ål;;;;;;;;;;;;;;;;;;;
359;2020;3043;Ål;0.0014;0.0026;0.0018;0.0009;1e-04;0.0;1e-04;0.0066;0.0;0.0007;0.0002;0.034;0.3034;0.3503;0.0875;0.1302;0.0002;0.0799;0.0
360;2011;3044;Hol;;;;;;;;;;;;;;;;;;;
361;2013;3044;Hol;;;;;;;;;;;;;;;;;;;
362;2014;3044;Hol;;;;;;;;;;;;;;;;;;;
363;2015;3044;Hol;;;;;;;;;;;;;;;;;;;
364;2016;3044;Hol;;;;;;;;;;;;;;;;;;;
365;2017;3044;Hol;;;;;;;;;;;;;;;;;;;
366;2018;3044;Hol;;;;;;;;;;;;;;;;;;;
367;2019;3044;Hol;;;;;;;;;;;;;;;;;;;
368;2020;3044;Hol;0.0011;0.0038;0.0006;0.0007;0.0;0.0;0.0;0.0046;0.0;0.0014;1e-04;0.0111;0.1897;0.5441;0.0455;0.0835;0.005;0.1088;0.0
369;2011;3045;Sigdal;;;;;;;;;;;;;;;;;;;
370;2013;3045;Sigdal;;;;;;;;;;;;;;;;;;;
371;2014;3045;Sigdal;;;;;;;;;;;;;;;;;;;
372;2015;3045;Sigdal;;;;;;;;;;;;;;;;;;;
373;2016;3045;Sigdal;;;;;;;;;;;;;;;;;;;
374;2017;3045;Sigdal;;;;;;;;;;;;;;;;;;;
375;2018;3045;Sigdal;;;;;;;;;;;;;;;;;;;
376;2019;3045;Sigdal;;;;;;;;;;;;;;;;;;;
377;2020;3045;Sigdal;0.0017;0.0052;0.0025;0.0011;0.0;0.0;0.0;0.0096;0.0;0.0004;0.0007;0.0421;0.7068;0.1397;0.0494;0.002;0.0;0.0388;0.0
378;2011;3046;Krødsherad;;;;;;;;;;;;;;;;;;;
379;2013;3046;Krødsherad;;;;;;;;;;;;;;;;;;;
380;2014;3046;Krødsherad;;;;;;;;;;;;;;;;;;;
381;2015;3046;Krødsherad;;;;;;;;;;;;;;;;;;;
382;2016;3046;Krødsherad;;;;;;;;;;;;;;;;;;;
383;2017;3046;Krødsherad;;;;;;;;;;;;;;;;;;;
384;2018;3046;Krødsherad;;;;;;;;;;;;;;;;;;;
385;2019;3046;Krødsherad;;;;;;;;;;;;;;;;;;;
386;2020;3046;Krødsherad;0.0029;0.004;0.0022;0.0015;1e-04;1e-04;1e-04;0.0123;0.0;0.0022;0.0009;0.0275;0.7399;0.0802;0.0301;0.0015;0.0;0.0946;0.0
387;2011;3047;Modum;;;;;;;;;;;;;;;;;;;
388;2013;3047;Modum;;;;;;;;;;;;;;;;;;;
389;2014;3047;Modum;;;;;;;;;;;;;;;;;;;
390;2015;3047;Modum;;;;;;;;;;;;;;;;;;;
391;2016;3047;Modum;;;;;;;;;;;;;;;;;;;
392;2017;3047;Modum;;;;;;;;;;;;;;;;;;;
393;2018;3047;Modum;;;;;;;;;;;;;;;;;;;
394;2019;3047;Modum;;;;;;;;;;;;;;;;;;;
395;2020;3047;Modum;0.0103;0.0011;0.0054;0.0033;0.0004;0.0003;1e-04;0.0148;0.0;0.0014;0.0018;0.1009;0.7276;0.0059;0.0203;0.002;0.0;0.1044;0.0
396;2011;3048;Øvre;;;;;;;;;;;;;;;;;;;
397;2013;3048;Øvre;;;;;;;;;;;;;;;;;;;
398;2014;3048;Øvre;;;;;;;;;;;;;;;;;;;
399;2015;3048;Øvre;;;;;;;;;;;;;;;;;;;
400;2016;3048;Øvre;;;;;;;;;;;;;;;;;;;
401;2017;3048;Øvre;;;;;;;;;;;;;;;;;;;
402;2018;3048;Øvre;;;;;;;;;;;;;;;;;;;
403;2019;3048;Øvre;;;;;;;;;;;;;;;;;;;
404;2020;3048;Øvre;0.0136;0.0012;0.0051;0.0053;0.0004;0.0002;0.0002;0.017;0.0;0.0014;0.0022;0.1137;0.7255;0.0088;0.0169;0.0006;0.0;0.088;0.0
405;2011;3049;Lier;;;;;;;;;;;;;;;;;;;
406;2013;3049;Lier;;;;;;;;;;;;;;;;;;;
407;2014;3049;Lier;;;;;;;;;;;;;;;;;;;
408;2015;3049;Lier;;;;;;;;;;;;;;;;;;;
409;2016;3049;Lier;;;;;;;;;;;;;;;;;;;
410;2017;3049;Lier;;;;;;;;;;;;;;;;;;;
411;2018;3049;Lier;;;;;;;;;;;;;;;;;;;
412;2019;3049;Lier;;;;;;;;;;;;;;;;;;;
413;2020;3049;Lier;0.0199;0.0011;0.0085;0.0099;0.0007;0.0002;0.0002;0.0238;1e-04;0.0049;0.0045;0.1439;0.6924;0.0068;0.0132;0.0028;0.0;0.0672;0.0
414;2011;3050;Flesberg;;;;;;;;;;;;;;;;;;;
415;2013;3050;Flesberg;;;;;;;;;;;;;;;;;;;
416;2014;3050;Flesberg;;;;;;;;;;;;;;;;;;;
417;2015;3050;Flesberg;;;;;;;;;;;;;;;;;;;
418;2016;3050;Flesberg;;;;;;;;;;;;;;;;;;;
419;2017;3050;Flesberg;;;;;;;;;;;;;;;;;;;
420;2018;3050;Flesberg;;;;;;;;;;;;;;;;;;;
421;2019;3050;Flesberg;;;;;;;;;;;;;;;;;;;
422;2020;3050;Flesberg;0.002;0.0056;0.0027;0.0014;1e-04;0.0;1e-04;0.0134;0.0;0.0007;0.0006;0.0251;0.7656;0.0951;0.0398;0.0028;0.0;0.045;0.0
423;2011;3051;Rollag;;;;;;;;;;;;;;;;;;;
424;2013;3051;Rollag;;;;;;;;;;;;;;;;;;;
425;2014;3051;Rollag;;;;;;;;;;;;;;;;;;;
426;2015;3051;Rollag;;;;;;;;;;;;;;;;;;;
427;2016;3051;Rollag;;;;;;;;;;;;;;;;;;;
428;2017;3051;Rollag;;;;;;;;;;;;;;;;;;;
429;2018;3051;Rollag;;;;;;;;;;;;;;;;;;;
430;2019;3051;Rollag;;;;;;;;;;;;;;;;;;;
431;2020;3051;Rollag;0.0011;0.0045;0.0025;0.0008;0.0;0.0;1e-04;0.0098;0.0;0.0004;0.0004;0.0232;0.7352;0.1104;0.0602;0.0056;0.0;0.0456;0.0
432;2011;3052;Nore;;;;;;;;;;;;;;;;;;;
433;2013;3052;Nore;;;;;;;;;;;;;;;;;;;
434;2014;3052;Nore;;;;;;;;;;;;;;;;;;;
435;2015;3052;Nore;;;;;;;;;;;;;;;;;;;
436;2016;3052;Nore;;;;;;;;;;;;;;;;;;;
437;2017;3052;Nore;;;;;;;;;;;;;;;;;;;
438;2018;3052;Nore;;;;;;;;;;;;;;;;;;;
439;2019;3052;Nore;;;;;;;;;;;;;;;;;;;
440;2020;3052;Nore;0.0004;0.0015;0.0006;0.0003;0.0;0.0;0.0;0.0039;0.0;0.0003;1e-04;0.0083;0.2771;0.5417;0.0701;0.0021;0.0;0.0937;0.0
441;2011;3053;Jevnaker;;;;;;;;;;;;;;;;;;;
442;2013;3053;Jevnaker;;;;;;;;;;;;;;;;;;;
443;2014;3053;Jevnaker;;;;;;;;;;;;;;;;;;;
444;2015;3053;Jevnaker;;;;;;;;;;;;;;;;;;;
445;2016;3053;Jevnaker;;;;;;;;;;;;;;;;;;;
446;2017;3053;Jevnaker;;;;;;;;;;;;;;;;;;;
447;2018;3053;Jevnaker;;;;;;;;;;;;;;;;;;;
448;2019;3053;Jevnaker;;;;;;;;;;;;;;;;;;;
449;2020;3053;Jevnaker;0.0105;0.0014;0.0035;0.003;0.0003;1e-04;0.0002;0.0142;0.0;0.0013;0.0019;0.0753;0.7045;0.0043;0.0407;0.0009;0.0;0.1378;0.0
450;2011;3054;Lunner;;;;;;;;;;;;;;;;;;;
451;2013;3054;Lunner;;;;;;;;;;;;;;;;;;;
452;2014;3054;Lunner;;;;;;;;;;;;;;;;;;;
453;2015;3054;Lunner;;;;;;;;;;;;;;;;;;;
454;2016;3054;Lunner;;;;;;;;;;;;;;;;;;;
455;2017;3054;Lunner;;;;;;;;;;;;;;;;;;;
456;2018;3054;Lunner;;;;;;;;;;;;;;;;;;;
457;2019;3054;Lunner;;;;;;;;;;;;;;;;;;;
458;2020;3054;Lunner;0.0113;0.0043;0.0052;0.002;0.0004;0.0002;1e-04;0.0182;0.0;0.001;0.0022;0.0989;0.7542;0.0072;0.0243;0.0017;0.0;0.0688;0.0
459;2011;0101;Halden;0.0145;0.0025;0.0039;0.005;0.0005;0.0004;0.0004;0.0169;1e-04;0.0014;0.0014;0.0954;0.7387;0.0049;0.0331;0.0046;0.0;0.0764;0.0
460;2013;0101;Halden;0.0148;0.0027;0.0039;0.0047;0.0005;0.0004;0.0004;0.0177;0.0;0.0013;0.0014;0.0963;0.7369;0.0049;0.033;0.0046;0.0;0.0764;0.0
461;2014;0101;Halden;0.0148;0.0027;0.004;0.0047;0.0005;0.0004;0.0004;0.0176;0.0;0.0013;0.0015;0.0963;0.7369;0.0049;0.0331;0.0046;0.0;0.0763;0.0
462;2015;0101;Halden;0.0148;0.0028;0.004;0.0047;0.0005;0.0004;0.0004;0.0178;0.0;0.0013;0.0015;0.0963;0.7366;0.0048;0.033;0.0046;0.0;0.0764;0.0
463;2016;0101;Halden;0.0149;0.0028;0.004;0.0044;0.0005;0.0004;0.0004;0.0175;0.0;0.0012;0.0016;0.0963;0.7369;0.0051;0.033;0.0046;0.0;0.0764;0.0
464;2017;0101;Halden;0.0149;0.0029;0.004;0.0045;0.0005;0.0004;0.0004;0.0175;0.0;0.0012;0.0016;0.0963;0.7366;0.005;0.033;0.0046;0.0;0.0764;0.0
465;2018;0101;Halden;0.0148;0.0028;0.0039;0.0045;0.0005;0.0003;0.0003;0.0174;0.0;0.0012;0.0024;0.0959;0.7374;0.005;0.0331;0.0046;0.0;0.0761;0.0
466;2019;0101;Halden;0.0149;0.0028;0.0039;0.0045;0.0005;0.0003;0.0003;0.0175;0.0;0.0012;0.0024;0.0958;0.7378;0.005;0.0332;0.0046;0.0;0.0753;0.0
467;2020;0101;Halden;;;;;;;;;;;;;;;;;;;
468;2011;0102;Sarpsborg;;;;;;;;;;;;;;;;;;;
469;2013;0102;Sarpsborg;;;;;;;;;;;;;;;;;;;
470;2014;0102;Sarpsborg;;;;;;;;;;;;;;;;;;;
471;2015;0102;Sarpsborg;;;;;;;;;;;;;;;;;;;
472;2016;0102;Sarpsborg;;;;;;;;;;;;;;;;;;;
473;2017;0102;Sarpsborg;;;;;;;;;;;;;;;;;;;
474;2018;0102;Sarpsborg;;;;;;;;;;;;;;;;;;;
475;2019;0102;Sarpsborg;;;;;;;;;;;;;;;;;;;
476;2020;0102;Sarpsborg;;;;;;;;;;;;;;;;;;;
477;2011;0103;Fredrikstad;;;;;;;;;;;;;;;;;;;
478;2013;0103;Fredrikstad;;;;;;;;;;;;;;;;;;;
479;2014;0103;Fredrikstad;;;;;;;;;;;;;;;;;;;
480;2015;0103;Fredrikstad;;;;;;;;;;;;;;;;;;;
481;2016;0103;Fredrikstad;;;;;;;;;;;;;;;;;;;
482;2017;0103;Fredrikstad;;;;;;;;;;;;;;;;;;;
483;2018;0103;Fredrikstad;;;;;;;;;;;;;;;;;;;
484;2019;0103;Fredrikstad;;;;;;;;;;;;;;;;;;;
485;2020;0103;Fredrikstad;;;;;;;;;;;;;;;;;;;
486;2011;0104;Moss;0.0917;0.0105;0.0049;0.0337;0.0044;0.0022;0.0011;0.056;0.0003;0.0082;0.0093;0.1068;0.5513;0.0264;0.0039;0.0028;0.0;0.0864;0.0
487;2013;0104;Moss;0.0919;0.0107;0.0049;0.0351;0.0046;0.0024;0.0013;0.0568;0.0003;0.008;0.0091;0.1062;0.5491;0.0266;0.0039;0.0028;0.0;0.0864;0.0
488;2014;0104;Moss;0.092;0.0108;0.0047;0.0346;0.0046;0.0022;0.0013;0.0572;0.0003;0.0088;0.0094;0.1061;0.5487;0.0264;0.0039;0.0028;0.0;0.0861;0.0
489;2015;0104;Moss;0.092;0.0109;0.005;0.0363;0.0046;0.0022;0.0011;0.0566;0.0005;0.0087;0.0094;0.106;0.5479;0.0258;0.0039;0.0028;0.0;0.0862;0.0
490;2016;0104;Moss;0.0915;0.0099;0.0047;0.0359;0.0044;0.0022;0.0013;0.055;0.0005;0.008;0.0115;0.1044;0.5514;0.0266;0.0038;0.0028;0.0;0.086;0.0
491;2017;0104;Moss;0.0912;0.0099;0.0047;0.0359;0.0044;0.0022;0.0013;0.0549;0.0005;0.0082;0.0113;0.1046;0.5516;0.0267;0.0038;0.0028;0.0;0.086;0.0
492;2018;0104;Moss;0.092;0.0099;0.0047;0.036;0.0046;0.0022;0.0013;0.0558;0.0005;0.0082;0.011;0.1046;0.5511;0.0256;0.0038;0.0028;0.0;0.086;0.0
493;2019;0104;Moss;0.0955;0.0099;0.0057;0.0424;0.0054;0.0026;0.0017;0.0542;0.0006;0.0085;0.0121;0.1034;0.541;0.0257;0.0039;0.0028;0.0;0.0846;0.0
494;2020;0104;Moss;;;;;;;;;;;;;;;;;;;
495;2011;0105;Sarpsborg;0.0331;0.0071;0.0083;0.0109;0.0012;0.0005;0.0005;0.0312;0.0;0.0051;0.0028;0.1948;0.5924;0.0183;0.0061;0.0052;0.0;0.0824;0.0
496;2013;0105;Sarpsborg;0.0335;0.007;0.0087;0.011;0.0012;0.0008;0.0004;0.0314;0.0;0.005;0.0031;0.1922;0.592;0.0202;0.0062;0.0049;0.0;0.0824;0.0
497;2014;0105;Sarpsborg;0.0336;0.007;0.0088;0.011;0.0012;0.0008;0.0004;0.0309;0.0;0.005;0.0031;0.1921;0.592;0.0204;0.0062;0.0049;0.0;0.0824;0.0
498;2015;0105;Sarpsborg;0.0337;0.0071;0.0088;0.011;0.0013;0.0007;0.0004;0.0311;0.0;0.0045;0.0033;0.1924;0.5921;0.0201;0.0062;0.0049;0.0;0.0824;0.0
499;2016;0105;Sarpsborg;0.0338;0.0071;0.0087;0.0104;0.0013;0.0007;0.0004;0.0304;0.0;0.004;0.0034;0.1927;0.593;0.0206;0.0063;0.005;0.0;0.0822;0.0
500;2017;0105;Sarpsborg;0.0339;0.0071;0.0087;0.0103;0.0013;0.0007;0.0004;0.0302;0.0;0.0039;0.0034;0.1927;0.5919;0.0208;0.0063;0.0049;0.0;0.0835;0.0
501;2018;0105;Sarpsborg;0.0341;0.0072;0.0087;0.01;0.0013;0.0008;0.0005;0.0304;0.0;0.0043;0.0036;0.1926;0.5913;0.0209;0.0063;0.0049;0.0;0.0835;0.0
502;2019;0105;Sarpsborg;0.0343;0.0072;0.0086;0.0099;0.0013;0.0007;0.0005;0.0302;0.0;0.0044;0.0035;0.1927;0.5923;0.0207;0.0063;0.0049;0.0;0.0825;0.0
503;2020;0105;Sarpsborg;;;;;;;;;;;;;;;;;;;
504;2011;0106;Fredrikstad;0.0667;0.016;0.0102;0.0201;0.0021;0.0013;0.0009;0.043;0.0007;0.0073;0.0076;0.2397;0.4816;0.0267;0.0013;0.0644;0.0;0.0104;0.0
505;2013;0106;Fredrikstad;0.0677;0.0166;0.0107;0.0205;0.0022;0.0012;0.0009;0.0428;0.0007;0.0077;0.0078;0.2359;0.4785;0.0322;0.0012;0.0628;0.0;0.0104;0.0
506;2014;0106;Fredrikstad;0.0677;0.0169;0.0108;0.0206;0.0022;0.0012;0.0009;0.0436;0.0007;0.0094;0.0076;0.2353;0.4775;0.0303;0.0012;0.0633;0.0;0.0108;0.0
507;2015;0106;Fredrikstad;0.0682;0.017;0.0107;0.0212;0.0022;0.0012;0.0009;0.0433;0.0007;0.0095;0.0077;0.2352;0.4769;0.0298;0.0012;0.0632;0.0;0.0111;0.0
508;2016;0106;Fredrikstad;0.0676;0.0169;0.0104;0.021;0.0022;0.0012;0.0009;0.0407;0.0007;0.0092;0.0079;0.2309;0.4681;0.03;0.0013;0.062;0.0;0.0291;0.0
509;2017;0106;Fredrikstad;0.0676;0.017;0.0105;0.0209;0.0022;0.0012;0.0008;0.0408;0.0007;0.0092;0.008;0.2308;0.468;0.0296;0.0013;0.062;0.0;0.0294;0.0
510;2018;0106;Fredrikstad;0.0679;0.0174;0.0103;0.0205;0.0021;0.0012;0.0009;0.041;0.0007;0.0096;0.008;0.2307;0.4676;0.0295;0.0013;0.062;0.0;0.0294;0.0
511;2019;0106;Fredrikstad;0.0681;0.0174;0.0104;0.0203;0.0021;0.0013;0.0009;0.0407;0.0008;0.0097;0.0081;0.2308;0.4675;0.0297;0.0013;0.0616;0.0;0.0294;0.0
512;2020;0106;Fredrikstad;;;;;;;;;;;;;;;;;;;
513;2011;0111;Hvaler;0.023;0.0616;0.0069;0.0036;0.0004;0.0002;0.0002;0.0219;0.0;0.0034;0.0018;0.0539;0.361;0.0644;0.0019;0.3929;0.0;0.0029;0.0
514;2013;0111;Hvaler;0.0241;0.0619;0.0069;0.0037;0.0004;0.0002;0.0002;0.022;0.0;0.0034;0.0018;0.0539;0.3601;0.0642;0.0019;0.3923;0.0;0.0029;0.0
515;2014;0111;Hvaler;0.0242;0.063;0.0071;0.0034;0.0004;0.0002;0.0003;0.0222;0.0;0.0032;0.002;0.053;0.359;0.0663;0.002;0.3912;0.0;0.0022;0.0
516;2015;0111;Hvaler;0.0244;0.0628;0.0072;0.0036;0.0004;0.0002;0.0003;0.0222;0.0;0.0033;0.002;0.0529;0.3586;0.0665;0.002;0.3913;0.0;0.0022;0.0
517;2016;0111;Hvaler;0.0246;0.0634;0.0071;0.0036;0.0004;0.0002;0.0003;0.0217;0.0;0.0032;0.002;0.053;0.3588;0.0665;0.002;0.391;0.0;0.0022;0.0
518;2017;0111;Hvaler;0.0248;0.0635;0.0071;0.0036;0.0004;0.0002;0.0003;0.0219;0.0;0.0032;0.0021;0.0529;0.3584;0.0663;0.002;0.391;0.0;0.0022;0.0
519;2018;0111;Hvaler;0.0251;0.0643;0.0071;0.0037;0.0006;0.0002;0.0003;0.0219;0.0;0.0032;0.002;0.0528;0.358;0.0661;0.002;0.3904;0.0;0.0022;0.0
520;2019;0111;Hvaler;0.0253;0.0641;0.0071;0.0037;0.0004;0.0002;0.0003;0.0217;0.0;0.0032;0.0021;0.0529;0.358;0.0662;0.002;0.3903;0.0;0.0023;0.0
521;2020;0111;Hvaler;;;;;;;;;;;;;;;;;;;
522;2011;0113;Borge;;;;;;;;;;;;;;;;;;;
523;2013;0113;Borge;;;;;;;;;;;;;;;;;;;
524;2014;0113;Borge;;;;;;;;;;;;;;;;;;;
525;2015;0113;Borge;;;;;;;;;;;;;;;;;;;
526;2016;0113;Borge;;;;;;;;;;;;;;;;;;;
527;2017;0113;Borge;;;;;;;;;;;;;;;;;;;
528;2018;0113;Borge;;;;;;;;;;;;;;;;;;;
529;2019;0113;Borge;;;;;;;;;;;;;;;;;;;
530;2020;0113;Borge;;;;;;;;;;;;;;;;;;;
531;2011;0114;Varteig;;;;;;;;;;;;;;;;;;;
532;2013;0114;Varteig;;;;;;;;;;;;;;;;;;;
533;2014;0114;Varteig;;;;;;;;;;;;;;;;;;;
534;2015;0114;Varteig;;;;;;;;;;;;;;;;;;;
535;2016;0114;Varteig;;;;;;;;;;;;;;;;;;;
536;2017;0114;Varteig;;;;;;;;;;;;;;;;;;;
537;2018;0114;Varteig;;;;;;;;;;;;;;;;;;;
538;2019;0114;Varteig;;;;;;;;;;;;;;;;;;;
539;2020;0114;Varteig;;;;;;;;;;;;;;;;;;;
540;2011;0115;Skjeberg;;;;;;;;;;;;;;;;;;;
541;2013;0115;Skjeberg;;;;;;;;;;;;;;;;;;;
542;2014;0115;Skjeberg;;;;;;;;;;;;;;;;;;;
543;2015;0115;Skjeberg;;;;;;;;;;;;;;;;;;;
544;2016;0115;Skjeberg;;;;;;;;;;;;;;;;;;;
545;2017;0115;Skjeberg;;;;;;;;;;;;;;;;;;;
546;2018;0115;Skjeberg;;;;;;;;;;;;;;;;;;;
547;2019;0115;Skjeberg;;;;;;;;;;;;;;;;;;;
548;2020;0115;Skjeberg;;;;;;;;;;;;;;;;;;;
549;2011;0116;Berg;;;;;;;;;;;;;;;;;;;
550;2013;0116;Berg;;;;;;;;;;;;;;;;;;;
551;2014;0116;Berg;;;;;;;;;;;;;;;;;;;
552;2015;0116;Berg;;;;;;;;;;;;;;;;;;;
553;2016;0116;Berg;;;;;;;;;;;;;;;;;;;
554;2017;0116;Berg;;;;;;;;;;;;;;;;;;;
555;2018;0116;Berg;;;;;;;;;;;;;;;;;;;
556;2019;0116;Berg;;;;;;;;;;;;;;;;;;;
557;2020;0116;Berg;;;;;;;;;;;;;;;;;;;
558;2011;0117;Idd;;;;;;;;;;;;;;;;;;;
559;2013;0117;Idd;;;;;;;;;;;;;;;;;;;
560;2014;0117;Idd;;;;;;;;;;;;;;;;;;;
561;2015;0117;Idd;;;;;;;;;;;;;;;;;;;
562;2016;0117;Idd;;;;;;;;;;;;;;;;;;;
563;2017;0117;Idd;;;;;;;;;;;;;;;;;;;
564;2018;0117;Idd;;;;;;;;;;;;;;;;;;;
565;2019;0117;Idd;;;;;;;;;;;;;;;;;;;
566;2020;0117;Idd;;;;;;;;;;;;;;;;;;;
567;2011;0118;Aremark;0.002;0.002;0.0027;0.0013;1e-04;0.0;1e-04;0.0105;0.0;0.0003;1e-04;0.065;0.7548;0.0033;0.0349;0.0003;0.0;0.1226;0.0
568;2013;0118;Aremark;0.0021;0.0021;0.0027;0.0009;1e-04;0.0;1e-04;0.0106;0.0;0.0005;1e-04;0.0649;0.7547;0.0033;0.035;0.0003;0.0;0.1227;0.0
569;2014;0118;Aremark;0.0021;0.0022;0.0026;0.0008;1e-04;0.0;1e-04;0.0106;0.0;0.0005;1e-04;0.0649;0.7548;0.0033;0.035;0.0003;0.0;0.1226;0.0
570;2015;0118;Aremark;0.0021;0.0022;0.0027;0.0008;1e-04;0.0;1e-04;0.0106;0.0;0.0005;1e-04;0.0649;0.7547;0.0032;0.035;0.0003;0.0;0.1227;0.0
571;2016;0118;Aremark;0.0021;0.0022;0.0027;0.0009;1e-04;0.0;1e-04;0.0106;0.0;0.0005;1e-04;0.0651;0.7545;0.0033;0.035;0.0003;0.0;0.1226;0.0
572;2017;0118;Aremark;0.0021;0.0022;0.0027;0.0009;1e-04;0.0;1e-04;0.0105;0.0;0.0005;1e-04;0.0651;0.7548;0.0033;0.035;0.0003;0.0;0.1223;0.0
573;2018;0118;Aremark;0.002;0.0021;0.0025;0.0008;1e-04;0.0;1e-04;0.0104;0.0;0.0005;0.0004;0.065;0.7566;0.0034;0.0333;0.0003;0.0;0.1226;0.0
574;2019;0118;Aremark;0.002;0.0022;0.0025;0.0008;1e-04;0.0;1e-04;0.0104;0.0;0.0005;0.0004;0.0651;0.7579;0.0034;0.0335;0.0003;0.0;0.1208;0.0
575;2020;0118;Aremark;;;;;;;;;;;;;;;;;;;
576;2011;0119;Marker;0.0031;0.0014;0.0045;0.0011;0.0;1e-04;1e-04;0.0126;0.0;0.0003;0.0003;0.0966;0.7281;0.0045;0.0347;0.0;0.0;0.1125;0.0
577;2013;0119;Marker;0.0031;0.0014;0.0045;0.0011;0.0;1e-04;1e-04;0.0122;0.0;0.0004;0.0004;0.0965;0.7285;0.0045;0.0347;0.0;0.0;0.1125;0.0
578;2014;0119;Marker;0.0031;0.0015;0.0044;0.001;0.0;1e-04;1e-04;0.0129;0.0;0.0003;0.0003;0.0962;0.7283;0.0044;0.0347;0.0;0.0;0.1124;0.0
579;2015;0119;Marker;0.0032;0.0015;0.0045;0.0011;0.0;1e-04;1e-04;0.013;0.0;0.0003;0.0003;0.0962;0.7281;0.0043;0.0347;0.0;0.0;0.1124;0.0
580;2016;0119;Marker;0.0033;0.0015;0.0044;0.0011;0.0;0.0;1e-04;0.0126;0.0;0.0003;0.0003;0.0965;0.7282;0.0044;0.0347;0.0;0.0;0.1124;0.0
581;2017;0119;Marker;0.0033;0.0015;0.0043;0.0011;0.0;0.0;1e-04;0.0126;0.0;0.0003;0.0003;0.0965;0.7282;0.0044;0.0347;0.0;0.0;0.1125;0.0
582;2018;0119;Marker;0.0032;0.0013;0.004;0.0011;0.0;0.0;1e-04;0.0129;0.0;0.0003;0.0008;0.0965;0.7285;0.004;0.0345;0.0;0.0;0.1124;0.0
583;2019;0119;Marker;0.0032;0.0013;0.004;0.0011;0.0;0.0;1e-04;0.0129;0.0;0.0003;0.0008;0.0966;0.7294;0.004;0.0347;1e-04;0.0;0.1112;0.0
584;2020;0119;Marker;;;;;;;;;;;;;;;;;;;
585;2011;0121;Rømskog;0.0023;0.0008;0.0015;0.0008;1e-04;0.0;1e-04;0.011;0.0;1e-04;0.0003;0.0177;0.7801;0.0013;0.0483;0.0;0.0;0.1358;0.0
586;2013;0121;Rømskog;0.0023;0.0009;0.0015;0.0008;1e-04;0.0;1e-04;0.0108;0.0;1e-04;0.0003;0.0177;0.7802;0.0013;0.0482;0.0;0.0;0.1359;0.0
587;2014;0121;Rømskog;0.0023;0.0009;0.0014;0.0011;1e-04;0.0;1e-04;0.011;0.0;0.0003;0.0003;0.0176;0.7797;0.0013;0.0483;0.0;0.0;0.1359;0.0
588;2015;0121;Rømskog;0.0023;0.0009;0.0015;0.0011;1e-04;0.0;1e-04;0.0111;0.0;0.0003;0.0003;0.0176;0.7795;0.0012;0.0483;0.0;0.0;0.1359;0.0
589;2016;0121;Rømskog;0.0023;0.001;0.0014;0.0011;1e-04;0.0;1e-04;0.0108;0.0;0.0003;0.0003;0.0177;0.7796;0.0013;0.0483;0.0;0.0;0.1359;0.0
590;2017;0121;Rømskog;0.0023;0.0011;0.0014;0.0011;1e-04;0.0;1e-04;0.0107;0.0;0.0003;0.0003;0.0177;0.7796;0.0013;0.0483;0.0;0.0;0.1357;0.0
